work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size
2022,JUNIOR,FULLTIME,21013,100,L
2021,JUNIOR,FULLTIME,50000,100,M
2021,EXPERT,FULLTIME,200000,100,M
2021,INTERMEDIATE,FULLTIME,60000,50,M
2021,INTERMEDIATE,FULLTIME,200000,100,L
2021,JUNIOR,FULLTIME,100000,50,S
2021,INTERMEDIATE,FULLTIME,100000,100,L
2021,EXPERT,FULLTIME,82744,50,M
2020,INTERMEDIATE,FULLTIME,59303,100,S
2021,INTERMEDIATE,FULLTIME,62649,50,M
2021,INTERMEDIATE,FULLTIME,82528,100,L
2021,INTERMEDIATE,FULLTIME,170000,100,L
2021,INTERMEDIATE,FULLTIME,150000,100,L
2021,JUNIOR,FULLTIME,55000,50,S
2021,DIRECTOR,FULLTIME,250000,0,L
2021,JUNIOR,FULLTIME,80000,100,L
2020,JUNIOR,FULLTIME,70000,100,L
2021,DIRECTOR,FULLTIME,130026,50,M
2021,JUNIOR,FULLTIME,63831,50,L
2020,EXPERT,FULLTIME,68428,100,L
2021,DIRECTOR,FULLTIME,85000,0,M
2021,DIRECTOR,FULLTIME,230000,50,L
2021,JUNIOR,FULLTIME,125000,100,S
2021,EXPERT,FULLTIME,120000,100,M
2020,INTERMEDIATE,FULLTIME,450000,0,M
2020,INTERMEDIATE,FULLTIME,46759,50,L
2020,INTERMEDIATE,FULLTIME,74130,50,L
2021,EXPERT,FULLTIME,127221,50,L
2021,EXPERT,FULLTIME,144000,100,L
2021,JUNIOR,FULLTIME,13400,100,L
2021,INTERMEDIATE,FULLTIME,75774,100,L
2021,INTERMEDIATE,FULLTIME,150000,100,M
2020,INTERMEDIATE,FULLTIME,103000,100,L
2021,EXPERT,FULLTIME,153000,100,L
2021,INTERMEDIATE,FULLTIME,90000,100,L
2021,JUNIOR,FULLTIME,90000,100,S
2021,JUNIOR,FULLTIME,60000,100,S
2021,INTERMEDIATE,FULLTIME,50000,100,L
2021,JUNIOR,PARTTIME,12000,100,M
2021,INTERMEDIATE,PARTTIME,5409,50,M
2021,INTERMEDIATE,CONTRACT,270000,100,L
2021,INTERMEDIATE,FULLTIME,54238,50,L
2021,INTERMEDIATE,FULLTIME,47282,100,S
2021,DIRECTOR,FULLTIME,153667,100,L
2021,INTERMEDIATE,FULLTIME,28476,100,L
2021,INTERMEDIATE,FULLTIME,110000,100,L
2021,JUNIOR,FULLTIME,82528,50,L
2020,JUNIOR,FULLTIME,250000,50,L
2021,JUNIOR,FULLTIME,59102,50,M
2021,EXPERT,FULLTIME,80000,100,S
2020,JUNIOR,FULLTIME,10000,100,S
2020,JUNIOR,FULLTIME,138000,100,S
2021,INTERMEDIATE,FULLTIME,140000,100,L
2021,EXPERT,FULLTIME,79197,100,L
2021,EXPERT,FULLTIME,170000,100,L
2021,JUNIOR,FULLTIME,80000,100,M
2020,INTERMEDIATE,FULLTIME,45760,100,S
2021,INTERMEDIATE,FULLTIME,100000,100,M
2021,EXPERT,FULLTIME,53192,50,L
2021,DIRECTOR,FULLTIME,235000,100,L
2021,DIRECTOR,FULLTIME,150000,100,L
2020,DIRECTOR,FULLTIME,79833,50,L
2021,JUNIOR,FULLTIME,225000,100,L
2021,JUNIOR,FULLTIME,76833,100,S
2020,INTERMEDIATE,FULLTIME,50180,0,M
2021,EXPERT,FULLTIME,88654,100,L
2021,EXPERT,FULLTIME,103160,100,S
2021,EXPERT,FULLTIME,113476,100,M
2021,EXPERT,FULLTIME,94564,50,L
2021,JUNIOR,FULLTIME,30428,100,L
2021,EXPERT,FULLTIME,150000,100,M
2021,EXPERT,FULLTIME,115000,100,S
2021,INTERMEDIATE,FULLTIME,187442,100,L
2021,INTERMEDIATE,FULLTIME,51519,50,L
2020,INTERMEDIATE,FULLTIME,106000,100,L
2020,INTERMEDIATE,FULLTIME,112872,50,L
2021,INTERMEDIATE,FULLTIME,36259,50,L
2021,EXPERT,FULLTIME,150000,100,L
2020,JUNIOR,PARTTIME,15966,100,S
2021,INTERMEDIATE,FULLTIME,95746,100,S
2021,JUNIOR,FULLTIME,70000,100,M
2020,INTERMEDIATE,FULLTIME,76958,100,S
2021,INTERMEDIATE,FULLTIME,89294,50,L
2021,JUNIOR,FULLTIME,29751,50,L
2021,EXPERT,FULLTIME,276000,0,L
2020,EXPERT,FULLTIME,188000,100,L
2021,EXPERT,FULLTIME,160000,100,S
2020,INTERMEDIATE,FULLTIME,105000,100,L
2021,INTERMEDIATE,FULLTIME,200000,100,L
2021,EXPERT,FULLTIME,174000,100,L
2021,INTERMEDIATE,FULLTIME,93000,100,L
2021,JUNIOR,FULLTIME,28399,100,M
2021,EXPERT,FULLTIME,60757,50,L
2021,JUNIOR,FULLTIME,90000,100,S
2020,INTERMEDIATE,FULLTIME,70139,50,L
2020,JUNIOR,FULLTIME,6072,0,S
2020,EXPERT,FULLTIME,33511,0,S
2021,EXPERT,FULLTIME,170000,100,M
2021,EXPERT,FULLTIME,96282,50,L
2021,INTERMEDIATE,FULLTIME,12103,0,M
2021,JUNIOR,FULLTIME,36643,50,L
2021,INTERMEDIATE,FULLTIME,72212,50,L
2020,JUNIOR,FULLTIME,91000,100,L
2021,EXPERT,FULLTIME,99703,50,M
2021,EXPERT,FULLTIME,165000,100,L
2021,INTERMEDIATE,FULLTIME,80000,100,L
2021,EXPERT,FULLTIME,103691,100,L
2021,JUNIOR,FULLTIME,21637,50,M
2020,JUNIOR,FULLTIME,42000,50,L
2020,INTERMEDIATE,FULLTIME,115000,0,L
2021,INTERMEDIATE,FULLTIME,63810,100,M
2020,EXPERT,FULLTIME,260000,0,S
2021,INTERMEDIATE,FULLTIME,110000,0,S
2021,INTERMEDIATE,FULLTIME,180000,100,L
2021,EXPERT,FULLTIME,200000,100,L
2020,EXPERT,FULLTIME,109024,50,M
2021,EXPERT,FULLTIME,200000,100,L
2021,EXPERT,FULLTIME,256000,100,S
2021,INTERMEDIATE,FULLTIME,110000,100,L
2020,INTERMEDIATE,FULLTIME,79833,0,L
2021,JUNIOR,FULLTIME,72500,100,L
2021,EXPERT,FULLTIME,185000,50,L
2021,INTERMEDIATE,PARTTIME,69741,100,L
2021,JUNIOR,FULLTIME,100000,0,L
2021,INTERMEDIATE,FULLTIME,112000,100,L
2020,EXPERT,FULLTIME,150000,50,L
2021,EXPERT,FULLTIME,20171,50,L
2021,EXPERT,FULLTIME,55000,100,L
2021,JUNIOR,FULLTIME,58000,50,L
2021,JUNIOR,FULLTIME,100000,100,M
2021,EXPERT,FULLTIME,77684,50,M
2021,JUNIOR,FULLTIME,85000,100,S
2021,JUNIOR,FULLTIME,76833,0,L
2021,EXPERT,CONTRACT,105000,100,M
2020,JUNIOR,FULLTIME,72000,100,L
2021,JUNIOR,FULLTIME,65013,50,M
2021,INTERMEDIATE,FULLTIME,28016,100,M
2021,INTERMEDIATE,FULLTIME,111775,0,M
2021,INTERMEDIATE,FULLTIME,93150,0,M
2021,EXPERT,FULLTIME,160000,50,S
2021,INTERMEDIATE,FULLTIME,25532,100,S
2021,EXPERT,FULLTIME,66265,0,L
2021,INTERMEDIATE,FULLTIME,16904,100,S
2021,EXPERT,FULLTIME,63831,50,L
2020,EXPERT,FULLTIME,190000,100,S
2021,DIRECTOR,FULLTIME,141846,0,L
2021,JUNIOR,FULLTIME,16228,100,L
2021,EXPERT,FULLTIME,71786,100,M
2020,INTERMEDIATE,FULLTIME,35735,50,L
2021,EXPERT,FULLTIME,135000,0,L
2021,JUNIOR,FULLTIME,24823,50,M
2021,EXPERT,FULLTIME,54094,50,L
2021,EXPERT,FULLTIME,24342,100,L
2021,JUNIOR,FULLTIME,9272,100,S
2021,INTERMEDIATE,FULLTIME,147000,50,L
2021,EXPERT,FULLTIME,96113,50,L
2021,EXPERT,FULLTIME,174000,100,L
2020,INTERMEDIATE,FULLTIME,135000,100,L
2021,JUNIOR,FULLTIME,21844,50,M
2020,EXPERT,FULLTIME,125000,50,S
2020,JUNIOR,FULLTIME,51321,0,S
2020,INTERMEDIATE,FULLTIME,40481,0,L
2021,DIRECTOR,FULLTIME,69741,100,S
2021,EXPERT,FULLTIME,50000,100,M
2020,JUNIOR,FULLTIME,39916,0,M
2020,INTERMEDIATE,FULLTIME,87000,100,L
2021,INTERMEDIATE,FULLTIME,26005,0,L
2021,INTERMEDIATE,FULLTIME,90734,50,L
2021,INTERMEDIATE,FULLTIME,22611,0,L
2021,INTERMEDIATE,FULLTIME,5679,100,S
2021,JUNIOR,FULLTIME,81000,50,S
2021,INTERMEDIATE,FULLTIME,40038,100,L
2021,JUNIOR,FULLTIME,90000,100,S
2021,INTERMEDIATE,FULLTIME,61467,50,M
2021,EXPERT,FULLTIME,195000,100,M
2021,INTERMEDIATE,FULLTIME,37825,100,L
2020,INTERMEDIATE,FULLTIME,85000,100,L
2021,DIRECTOR,CONTRACT,416000,100,S
2021,EXPERT,FULLTIME,225000,100,L
2021,INTERMEDIATE,FULLTIME,56256,50,L
2021,INTERMEDIATE,FULLTIME,33808,0,M
2021,INTERMEDIATE,FULLTIME,116914,50,L
2021,INTERMEDIATE,FULLTIME,46597,100,L
2020,INTERMEDIATE,FULLTIME,8000,50,L
2020,JUNIOR,FULLTIME,41689,100,S
2020,EXPERT,FULLTIME,114047,100,S
2021,INTERMEDIATE,FULLTIME,88654,100,M
2020,JUNIOR,FULLTIME,5707,50,M
2020,INTERMEDIATE,FULLTIME,56000,100,M
2021,JUNIOR,PARTTIME,28609,50,S
2021,INTERMEDIATE,FULLTIME,88654,50,L
2020,INTERMEDIATE,FULLTIME,6072,100,L
2020,EXPERT,FULLTIME,47899,50,L
2020,INTERMEDIATE,FULLTIME,98000,0,M
2021,INTERMEDIATE,FULLTIME,66022,50,S
2021,INTERMEDIATE,FULLTIME,56738,50,S
2021,INTERMEDIATE,FULLTIME,24823,50,L
2021,EXPERT,FULLTIME,120000,0,L
2021,INTERMEDIATE,FREELANCE,20000,0,L
2020,DIRECTOR,FULLTIME,325000,100,L
2021,EXPERT,FULLTIME,200000,100,L
2020,JUNIOR,FULLTIME,45896,50,S
2021,INTERMEDIATE,FULLTIME,160000,100,L
2021,EXPERT,FULLTIME,50000,100,S
2021,INTERMEDIATE,FULLTIME,40189,100,M
2021,INTERMEDIATE,FULLTIME,12901,0,S
2021,EXPERT,FULLTIME,165000,0,M
2021,JUNIOR,FULLTIME,5882,0,L
2020,INTERMEDIATE,FULLTIME,42197,50,S
2021,EXPERT,FULLTIME,185000,100,L
2020,JUNIOR,FULLTIME,62726,50,S
2021,INTERMEDIATE,FULLTIME,90734,50,L
2020,JUNIOR,PARTTIME,21669,50,S
2020,INTERMEDIATE,FULLTIME,110000,100,L
2021,EXPERT,FULLTIME,140000,100,L
2020,EXPERT,FULLTIME,120000,50,L
2021,EXPERT,FULLTIME,87738,100,S
2021,EXPERT,FULLTIME,61896,50,L
2021,INTERMEDIATE,FREELANCE,12000,50,M
2021,EXPERT,FULLTIME,76833,50,S
2021,INTERMEDIATE,FULLTIME,74000,50,S
2021,EXPERT,FULLTIME,152000,100,L
2021,INTERMEDIATE,FULLTIME,18000,0,S
2020,EXPERT,FREELANCE,60000,100,S
2021,INTERMEDIATE,FULLTIME,130000,50,L
2021,EXPERT,FULLTIME,18907,0,M
2021,JUNIOR,FULLTIME,59102,100,L
2021,EXPERT,FULLTIME,173762,100,M
2020,EXPERT,FULLTIME,148261,100,M
2020,INTERMEDIATE,FULLTIME,38776,100,M
2021,INTERMEDIATE,FULLTIME,46809,100,M
2021,JUNIOR,FULLTIME,18053,100,S
2020,EXPERT,FULLTIME,91237,0,S
2020,INTERMEDIATE,FULLTIME,62726,50,S
2021,INTERMEDIATE,FULLTIME,115000,50,L
2021,EXPERT,FULLTIME,235000,100,L
2021,INTERMEDIATE,FULLTIME,19609,100,L
2021,JUNIOR,PARTTIME,12000,100,S
2021,INTERMEDIATE,FULLTIME,75000,0,L
2021,INTERMEDIATE,FULLTIME,62000,0,L
2021,INTERMEDIATE,FULLTIME,73000,0,L
2021,INTERMEDIATE,FULLTIME,45391,100,L
2020,EXPERT,FULLTIME,190200,100,M
2020,INTERMEDIATE,FULLTIME,118000,100,M
2020,INTERMEDIATE,FULLTIME,138350,100,M
2020,INTERMEDIATE,FULLTIME,130800,100,M
2020,EXPERT,FULLTIME,45618,100,S
2021,EXPERT,FULLTIME,168000,0,S
2021,INTERMEDIATE,FULLTIME,119059,100,M
2021,INTERMEDIATE,FULLTIME,423000,50,L
2021,INTERMEDIATE,FULLTIME,28369,50,L
2021,EXPERT,FULLTIME,165000,100,L
2020,EXPERT,FULLTIME,412000,100,L
2021,INTERMEDIATE,FULLTIME,151000,100,L
2020,JUNIOR,FULLTIME,105000,100,S
2020,JUNIOR,CONTRACT,100000,100,L
2021,EXPERT,FULLTIME,94665,50,L
